#1 : frequency[Hz] = 1.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
    1   22  -1.400e-01   7.000e-02   2.500e-01  4.871e-01  4.871e-01  -18.348  3.929e-07 -109.641  3.684e-03 -160.521
    1   23  -1.400e-01   8.000e-02   2.500e-01  4.871e-01  4.871e-01  -18.347  6.033e-07   99.590  3.684e-03 -160.509
    1   24  -1.400e-01   9.000e-02   2.500e-01  4.871e-01  4.871e-01  -18.347  3.939e-07   40.703  3.684e-03 -160.507
    1   25  -1.400e-01   1.000e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  2.452e-07 -104.604  3.684e-03 -160.505
    1   26  -1.400e-01   1.100e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  2.157e-07  -52.542  3.685e-03 -160.500
    1   27  -1.400e-01   1.200e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  2.843e-07  -58.654  3.684e-03 -160.512
    1   28  -1.400e-01   1.300e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  1.023e-07 -177.642  3.684e-03 -160.509
    1   29  -1.400e-01   1.400e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  2.162e-07  146.494  3.684e-03 -160.508
    1   30  -1.400e-01   1.500e-01   2.500e-01  4.871e-01  4.871e-01  -18.347  1.006e-06   99.148  3.685e-03 -160.504
    2    0  -1.300e-01  -1.500e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  2.330e-07 -170.121  1.692e-04   18.969
    2    1  -1.300e-01  -1.400e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  1.332e-07 -113.601  1.693e-04   19.003
    2    2  -1.300e-01  -1.300e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  2.120e-07 -126.158  1.692e-04   18.985
    2    3  -1.300e-01  -1.200e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  2.308e-07  -93.207  1.695e-04   19.070
    2    4  -1.300e-01  -1.100e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  1.839e-07  -92.339  1.692e-04   19.059
    2    5  -1.300e-01  -1.000e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  1.746e-07  -41.639  1.697e-04   19.155
    2    6  -1.300e-01  -9.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.982  1.930e-07  -37.612  1.695e-04   19.155
    2    7  -1.300e-01  -8.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.982  2.684e-07   14.048  1.700e-04   19.243
    2    8  -1.300e-01  -7.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  2.570e-07   -6.634  1.700e-04   19.275
    2    9  -1.300e-01  -6.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  2.488e-07    5.111  1.704e-04   19.299
    2   10  -1.300e-01  -5.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  3.296e-07    3.147  1.704e-04   19.352
    2   11  -1.300e-01  -4.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  2.874e-07    3.111  1.705e-04   19.234
    2   12  -1.300e-01  -3.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  1.237e-07   22.989  1.704e-04   19.269
    2   13  -1.300e-01  -2.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  2.424e-07   40.037  1.701e-04   18.988
    2   14  -1.300e-01  -1.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  7.641e-08  -50.774  1.700e-04   19.064
    2   15  -1.300e-01   0.000e+00   2.500e-01  4.847e-01  4.847e-01  -17.983  2.536e-07  126.066  1.695e-04   18.730
    2   16  -1.300e-01   1.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  3.081e-07   84.021  1.698e-04   18.932
    2   17  -1.300e-01   2.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  2.728e-07  100.939  1.695e-04   18.688
    2   18  -1.300e-01   3.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  1.441e-07  -87.842  1.700e-04   18.852
    2   19  -1.300e-01   4.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  4.725e-07 -145.893  1.699e-04   18.741
    2   20  -1.300e-01   5.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  4.486e-07  120.935  1.703e-04   18.806
    2   21  -1.300e-01   6.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.982  6.766e-07   85.618  1.699e-04   18.848
    2   22  -1.300e-01   7.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  4.936e-07   56.126  1.706e-04   19.069
    2   23  -1.300e-01   8.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  7.729e-07 -115.738  1.707e-04   19.207
    2   24  -1.300e-01   9.000e-02   2.500e-01  4.847e-01  4.847e-01  -17.983  3.651e-07  110.815  1.714e-04   19.371
    2   25  -1.300e-01   1.000e-01   2.500e-01  4.847e-01  4.847e-01  -17.983  3.163e-07   30.962  1.718e-04   19.417
    2   26  -1.300e-01   1.100e-01   2.500e-01  4.847e-01  4.847e-01  -17.983  4.254e-07  109.440  1.719e-04   19.273
    2   27  -1.300e-01   1.200e-01   2.500e-01  4.847e-01  4.847e-01  -17.982  9.757e-07   71.281  1.712e-04   19.213
    2   28  -1.300e-01   1.300e-01   2.500e-01  4.847e-01  4.847e-01  -17.983  3.569e-07  -56.297  1.715e-04   19.367
    2   29  -1.300e-01   1.400e-01   2.500e-01  4.847e-01  4.847e-01  -17.983  6.621e-07 -111.953  1.721e-04   19.404
    2   30  -1.300e-01   1.500e-01   2.500e-01  4.847e-01  4.847e-01  -17.983  1.190e-06 -117.519  1.720e-04   19.298
    3    0  -1.200e-01  -1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  3.850e-07  -97.750  8.463e-06  160.413
    3    1  -1.200e-01  -1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  9.785e-08 -108.400  8.444e-06  159.608
    3    2  -1.200e-01  -1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  3.461e-07 -106.899  8.531e-06  161.977
    3    3  -1.200e-01  -1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  2.283e-07 -112.988  8.346e-06  160.062
    3    4  -1.200e-01  -1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  4.455e-07 -103.271  8.537e-06  164.236
    3    5  -1.200e-01  -1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  2.606e-07 -109.509  8.286e-06  161.848
    3    6  -1.200e-01  -9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  2.908e-07  -80.538  8.629e-06  166.743
    3    7  -1.200e-01  -8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  2.378e-07 -109.844  8.481e-06  165.230
    3    8  -1.200e-01  -7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  2.294e-07    1.592  8.910e-06  169.971
    3    9  -1.200e-01  -6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  1.706e-07  -72.989  8.852e-06  168.762
    3   10  -1.200e-01  -5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  5.902e-07   51.768  9.202e-06  171.353
    3   11  -1.200e-01  -4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  2.931e-07   18.047  9.132e-06  168.774
    3   12  -1.200e-01  -3.000e-02   2.500e-01  4.848e-01  4.848e-01  -18.000  3.978e-07   50.237  9.182e-06  167.484
    3   13  -1.200e-01  -2.000e-02   2.500e-01  4.848e-01  4.848e-01  -18.000  3.924e-07   41.075  9.210e-06  164.061
    3   14  -1.200e-01  -1.000e-02   2.500e-01  4.848e-01  4.848e-01  -18.000  4.242e-07   59.230  9.049e-06  159.955
    3   15  -1.200e-01   0.000e+00   2.500e-01  4.848e-01  4.848e-01  -18.000  2.394e-07   -5.076  9.328e-06  160.469
    3   16  -1.200e-01   1.000e-02   2.500e-01  4.848e-01  4.848e-01  -18.000  1.792e-07  148.434  9.175e-06  155.119
    3   17  -1.200e-01   2.000e-02   2.500e-01  4.848e-01  4.848e-01  -18.000  2.863e-07   79.483  9.611e-06  159.288
    3   18  -1.200e-01   3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  5.820e-07   85.451  9.437e-06  152.484
    3   19  -1.200e-01   4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  5.997e-07   42.530  9.902e-06  160.535
    3   20  -1.200e-01   5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  6.039e-07 -108.671  9.508e-06  152.631
    3   21  -1.200e-01   6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  3.374e-07  157.054  9.640e-06  165.372
    3   22  -1.200e-01   7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  5.217e-07   60.598  9.546e-06  163.647
    3   23  -1.200e-01   8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  8.626e-07   54.113  9.627e-06  171.194
    3   24  -1.200e-01   9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  4.045e-07   42.855  1.029e-05  173.944
    3   25  -1.200e-01   1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.999  5.711e-07   51.881  9.973e-06  168.598
    3   26  -1.200e-01   1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.999  6.600e-07  -90.480  9.913e-06  169.271
    3   27  -1.200e-01   1.200e-01   2.500e-01  4.848e-01  4.848e-01  -18.000  6.099e-07 -141.599  9.504e-06  168.959
    3   28  -1.200e-01   1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.999  1.081e-06   64.989  1.035e-05  176.016
    3   29  -1.200e-01   1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.999  6.070e-07   25.279  1.027e-05  169.559
    3   30  -1.200e-01   1.500e-01   2.500e-01  4.848e-01  4.848e-01  -18.000  2.742e-07  130.155  1.003e-05  168.050
    4    0  -1.100e-01  -1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  2.526e-07  -88.959  5.829e-06  -68.850
    4    1  -1.100e-01  -1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  5.532e-08   66.963  5.751e-06  -67.963
    4    2  -1.100e-01  -1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  1.116e-07 -110.294  5.805e-06  -70.062
    4    3  -1.100e-01  -1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  6.331e-08  -18.520  5.728e-06  -68.308
    4    4  -1.100e-01  -1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  1.562e-07    0.095  5.715e-06  -70.900
    4    5  -1.100e-01  -1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  1.572e-07   20.153  5.724e-06  -68.796
    4    6  -1.100e-01  -9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  3.259e-07   28.289  5.655e-06  -69.740
    4    7  -1.100e-01  -8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  1.853e-07   -3.847  5.787e-06  -66.799
    4    8  -1.100e-01  -7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  3.920e-07   35.322  5.630e-06  -65.315
    4    9  -1.100e-01  -6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  3.097e-07    0.902  5.905e-06  -62.779
    4   10  -1.100e-01  -5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  9.247e-08   43.981  5.823e-06  -62.142
    4   11  -1.100e-01  -4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  4.178e-07   34.920  6.316e-06  -62.580
    4   12  -1.100e-01  -3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  2.629e-07   39.587  6.305e-06  -64.220
    4   13  -1.100e-01  -2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  2.024e-07   57.984  6.982e-06  -67.306
    4   14  -1.100e-01  -1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.999  1.595e-07  123.764  6.854e-06  -67.062
    4   15  -1.100e-01   0.000e+00   2.500e-01  4.848e-01  4.848e-01  -17.998  3.757e-07   82.768  7.613e-06  -70.067
    4   16  -1.100e-01   1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  2.247e-07  -94.980  7.575e-06  -69.384
    4   17  -1.100e-01   2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  4.920e-07 -139.066  8.201e-06  -72.779
    4   18  -1.100e-01   3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  5.889e-07 -148.907  8.118e-06  -70.536
    4   19  -1.100e-01   4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  7.309e-07  113.442  8.379e-06  -74.199
    4   20  -1.100e-01   5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  9.228e-07   56.138  7.527e-06  -69.133
    4   21  -1.100e-01   6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  3.002e-07 -107.979  7.080e-06  -66.362
    4   22  -1.100e-01   7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  5.235e-07  108.103  6.517e-06  -60.648
    4   23  -1.100e-01   8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  1.762e-07  100.971  6.126e-06  -54.014
    4   24  -1.100e-01   9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  4.941e-07  114.179  6.710e-06  -56.536
    4   25  -1.100e-01   1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  9.948e-07   76.755  6.613e-06  -65.112
    4   26  -1.100e-01   1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  1.480e-06   54.591  5.993e-06  -60.034
    4   27  -1.100e-01   1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.999  5.566e-07   12.195  5.634e-06  -50.227
    4   28  -1.100e-01   1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  6.090e-07 -143.280  6.270e-06  -52.052
    4   29  -1.100e-01   1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  6.052e-07  106.896  6.443e-06  -58.167
    4   30  -1.100e-01   1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  6.650e-07   -1.016  6.410e-06  -59.194
    5    0  -1.000e-01  -1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  2.265e-07   -9.918  5.413e-06  112.438
    5    1  -1.000e-01  -1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  1.019e-07 -132.010  5.471e-06  110.723
    5    2  -1.000e-01  -1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  2.060e-07  -89.148  5.434e-06  111.855
    5    3  -1.000e-01  -1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  1.536e-07 -123.869  5.582e-06  106.844
    5    4  -1.000e-01  -1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  1.179e-07  -97.628  5.643e-06  108.556
    5    5  -1.000e-01  -1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  2.303e-07 -124.503  5.821e-06  103.339
    5    6  -1.000e-01  -9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  4.111e-08   48.443  5.976e-06  106.039
    5    7  -1.000e-01  -8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  1.069e-07  -44.150  6.141e-06  102.774
    5    8  -1.000e-01  -7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  2.689e-07   68.793  6.267e-06  106.839
    5    9  -1.000e-01  -6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  4.232e-07   37.360  6.425e-06  105.052
    5   10  -1.000e-01  -5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  2.314e-07   23.565  6.549e-06  107.711
    5   11  -1.000e-01  -4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  2.191e-07   55.441  6.849e-06  106.239
    5   12  -1.000e-01  -3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  2.840e-07   61.199  6.938e-06  106.568
    5   13  -1.000e-01  -2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  1.778e-07    5.674  7.185e-06  107.111
    5   14  -1.000e-01  -1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  1.849e-07 -102.766  7.478e-06  105.802
    5   15  -1.000e-01   0.000e+00   2.500e-01  4.848e-01  4.848e-01  -17.998  1.045e-07  156.952  7.857e-06  106.620
    5   16  -1.000e-01   1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.998  4.868e-07   90.757  8.342e-06  102.638
    5   17  -1.000e-01   2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  7.011e-07   50.897  8.376e-06  105.682
    5   18  -1.000e-01   3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  3.284e-07  -56.487  9.038e-06   99.521
    5   19  -1.000e-01   4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  7.107e-07 -132.975  7.995e-06  105.060
    5   20  -1.000e-01   5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  6.135e-07  107.476  7.923e-06  103.643
    5   21  -1.000e-01   6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  9.485e-07   62.838  7.005e-06  110.051
    5   22  -1.000e-01   7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  4.296e-07   63.762  6.616e-06  113.710
    5   23  -1.000e-01   8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  1.185e-06   59.453  7.011e-06  113.045
    5   24  -1.000e-01   9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  5.690e-07   -2.993  7.232e-06  105.361
    5   25  -1.000e-01   1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  2.945e-07 -163.250  6.436e-06  104.179
    5   26  -1.000e-01   1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  9.885e-07   92.658  5.633e-06  116.522
    5   27  -1.000e-01   1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  1.165e-06   64.476  6.385e-06  112.310
    5   28  -1.000e-01   1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  7.318e-07   30.598  6.594e-06  110.893
    5   29  -1.000e-01   1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.998  4.462e-07  -63.675  6.819e-06  106.825
    5   30  -1.000e-01   1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  3.933e-07 -167.651  6.634e-06  107.208
    6    0  -9.000e-02  -1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  3.827e-07   45.678  3.944e-06  -71.795
    6    1  -9.000e-02  -1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  2.654e-08   94.053  3.848e-06  -70.938
    6    2  -9.000e-02  -1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  1.723e-07   41.097  4.075e-06  -77.645
    6    3  -9.000e-02  -1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  8.671e-08   22.991  4.208e-06  -77.519
    6    4  -9.000e-02  -1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  2.823e-07   48.014  4.661e-06  -86.364
    6    5  -9.000e-02  -1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.995  2.052e-07   15.380  4.942e-06  -85.384
    6    6  -9.000e-02  -9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.995  2.585e-07   62.618  5.505e-06  -91.763
    6    7  -9.000e-02  -8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.640e-07   38.278  5.731e-06  -89.368
    6    8  -9.000e-02  -7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  2.505e-08  173.977  6.263e-06  -92.365
    6    9  -9.000e-02  -6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  5.548e-07   64.426  6.253e-06  -89.414
    6   10  -9.000e-02  -5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  4.658e-07   44.791  6.608e-06  -90.035
    6   11  -9.000e-02  -4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.314e-07   48.912  6.508e-06  -88.212
    6   12  -9.000e-02  -3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  5.281e-08   86.652  6.533e-06  -85.473
    6   13  -9.000e-02  -2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.510e-07   83.083  6.708e-06  -85.023
    6   14  -9.000e-02  -1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  3.237e-07   40.615  6.980e-06  -82.776
    6   15  -9.000e-02   0.000e+00   2.500e-01  4.848e-01  4.848e-01  -17.997  4.934e-07 -108.125  7.540e-06  -86.103
    6   16  -9.000e-02   1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  8.912e-07 -124.988  7.586e-06  -82.818
    6   17  -9.000e-02   2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.997  6.866e-07 -176.458  8.355e-06  -88.004
    6   18  -9.000e-02   3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  7.910e-07   78.723  7.603e-06  -85.289
    6   19  -9.000e-02   4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  2.301e-07  -25.898  7.583e-06  -86.328
    6   20  -9.000e-02   5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  4.539e-07 -153.730  6.900e-06  -84.303
    6   21  -9.000e-02   6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.002e-07   99.602  6.350e-06  -81.930
    6   22  -9.000e-02   7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  2.483e-07  143.400  6.606e-06  -80.818
    6   23  -9.000e-02   8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  1.051e-06  101.182  7.130e-06  -89.469
    6   24  -9.000e-02   9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  2.105e-06   69.760  6.189e-06  -91.884
    6   25  -9.000e-02   1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  1.266e-06   41.618  4.902e-06  -85.584
    6   26  -9.000e-02   1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  2.186e-07  -49.142  5.541e-06  -84.805
    6   27  -9.000e-02   1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  3.238e-07  112.102  5.948e-06  -88.689
    6   28  -9.000e-02   1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  8.124e-07   81.798  6.316e-06  -91.442
    6   29  -9.000e-02   1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.996  8.685e-07   70.452  6.164e-06  -92.419
    6   30  -9.000e-02   1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.997  6.282e-07   30.558  6.075e-06  -92.064
    7    0  -8.000e-02  -1.500e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  5.635e-07   88.552  4.997e-06   99.909
    7    1  -8.000e-02  -1.400e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  1.890e-07 -110.677  5.120e-06   97.536
    7    2  -8.000e-02  -1.300e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  1.643e-07   50.831  5.232e-06   96.663
    7    3  -8.000e-02  -1.200e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  7.810e-08  -40.030  5.786e-06   89.925
    7    4  -8.000e-02  -1.100e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  2.325e-07   79.431  6.217e-06   88.864
    7    5  -8.000e-02  -1.000e-01   2.500e-01  4.848e-01  4.848e-01  -17.994  2.556e-07   42.870  7.016e-06   82.965
    7    6  -8.000e-02  -9.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.995  8.041e-08  134.577  7.507e-06   82.960
    7    7  -8.000e-02  -8.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.995  5.195e-07   51.862  8.221e-06   79.745
    7    8  -8.000e-02  -7.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.995  1.881e-07  -24.701  8.557e-06   80.390
    7    9  -8.000e-02  -6.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  1.138e-07   81.451  8.809e-06   80.044
    7   10  -8.000e-02  -5.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  1.926e-07   99.154  8.835e-06   81.022
    7   11  -8.000e-02  -4.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  4.021e-07   66.004  8.525e-06   83.418
    7   12  -8.000e-02  -3.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  2.343e-07  -63.482  8.594e-06   85.246
    7   13  -8.000e-02  -2.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.737e-07 -145.528  8.677e-06   87.461
    7   14  -8.000e-02  -1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  3.013e-07  170.289  9.001e-06   87.477
    7   15  -8.000e-02   0.000e+00   2.500e-01  4.848e-01  4.848e-01  -17.996  5.721e-07   82.166  9.076e-06   89.039
    7   16  -8.000e-02   1.000e-02   2.500e-01  4.848e-01  4.848e-01  -17.996  5.915e-07   20.720  9.687e-06   87.828
